,Date,Precip,DOY,YEAR,Watershed_x,Flow_Ls,Flow_cfs,Flow_cmday,MEF_SnowDepth_cm,Max_Temp_F,Min_Temp_F,Precip_in,Snow_in,DNR_SnowDepth_in,Watershed_y,WTE,Flag,Peatland,DepthtoFrost,FrostThickness,FrostPerc,DNR_SnowDepth_cm,FrostThickness_cm,DOWY,WYEAR
7649,2015-12-11,0.0,345,2015,S2,0.68,0.02401,0.06057,,32.0,30.0,0.0,0.0,,S2,421.94,M,,,,,,,71,2016
7650,2015-12-12,0.03,346,2015,S2,0.84,0.02966,0.07482,,34.0,32.0,0.0,0.0,,S2,421.94,M,,,,,,,72,2016
7651,2015-12-13,0.69,347,2015,S2,0.93,0.03284,0.08284,,34.0,31.0,0.25,0.5,,S2,421.94,M,,,,,,,73,2016
7652,2015-12-14,0.0,348,2015,S2,0.81,0.02861,0.07215,,31.0,23.0,0.02,0.2,,S2,421.95,M,,,,,,,74,2016
7653,2015-12-15,0.18,349,2015,S2,0.83,0.02931,0.07393,,28.0,21.0,0.03,0.3,,S2,421.94,M,,,,,,,75,2016
7654,2015-12-16,1.46,350,2015,S2,0.52,0.01836,0.04632,,32.0,17.0,0.63,5.7,6.0,S2,421.94,M,,,,,15.24,,76,2016
7655,2015-12-17,0.0,351,2015,S2,0.57,0.02013,0.05077,,22.0,7.0,0.04,1.2,7.0,S2,421.94,M,,,,,17.78,,77,2016
7656,2015-12-18,0.03,352,2015,S2,0.35,0.01236,0.03118,,12.0,3.0,,0.2,6.0,S2,421.93,M,,,,,15.24,,78,2016
7657,2015-12-19,0.0,353,2015,S2,0.24,0.00848,0.02138,,17.0,0.0,0.0,0.0,5.0,S2,421.93,M,,,,,12.7,,79,2016
7658,2015-12-20,0.0,354,2015,S2,0.24,0.00848,0.02138,,26.0,17.0,0.0,0.0,5.0,S2,421.93,M,,,,,12.7,,80,2016
7659,2015-12-21,0.0,355,2015,S2,0.12,0.00424,0.01069,,23.0,19.0,0.0,0.0,5.0,S2,421.93,M,,,,,12.7,,81,2016
7660,2015-12-22,0.0,356,2015,S2,0.1,0.00353,0.00891,,33.0,21.0,0.0,0.0,5.0,S2,421.92,M,,,,,12.7,,82,2016
7661,2015-12-23,0.0,357,2015,S2,0.1,0.00353,0.00891,,33.0,22.0,0.0,0.0,4.0,S2,421.92,M,,,,,10.16,,83,2016
7662,2015-12-24,0.03,358,2015,S2,0.11,0.00388,0.0098,,22.0,8.0,0.0,0.0,4.0,S2,421.92,M,,,,,10.16,,84,2016
7663,2015-12-25,0.0,359,2015,S2,0.09,0.00318,0.00802,,24.0,11.0,0.0,0.0,4.0,S2,421.92,M,,,,,10.16,,85,2016
7664,2015-12-26,0.36,360,2015,S2,0.06,0.00212,0.00534,,24.0,15.0,0.23,3.1,7.0,S2,421.92,M,,,,,17.78,,86,2016
7665,2015-12-27,0.0,361,2015,S2,0.06,0.00212,0.00534,,15.0,-2.0,0.0,0.0,6.0,S2,421.91,M,,,,,15.24,,87,2016
7666,2015-12-28,0.0,362,2015,S2,0.04,0.00141,0.00356,,21.0,0.0,,,6.0,S2,421.91,M,,,,,15.24,,88,2016
7667,2015-12-29,0.0,363,2015,S2,0.03,0.00106,0.00267,,16.0,10.0,0.0,0.0,6.0,S2,421.91,M,,,,,15.24,,89,2016
7668,2015-12-30,0.0,364,2015,S2,0.04,0.00141,0.00356,,21.0,9.0,0.0,0.0,6.0,S2,421.91,M,,,,,15.24,,90,2016
7669,2015-12-31,0.0,365,2015,S2,0.04,0.00141,0.00356,,17.0,11.0,0.02,0.7,6.0,S2,421.91,M,,,,,15.24,,91,2016
7670,2016-01-01,0.0,1,2016,S2,0.03,0.00106,0.00267,,29.0,12.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,92,2016
7671,2016-01-02,0.0,2,2016,S2,0.03,0.00106,0.00267,,30.0,10.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,93,2016
7672,2016-01-03,0.0,3,2016,S2,0.02,0.00071,0.00178,,31.0,11.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,94,2016
7673,2016-01-04,0.0,4,2016,S2,0.01,0.00035,0.00089,,30.0,8.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,95,2016
7674,2016-01-05,0.0,5,2016,S2,0.01,0.00035,0.00089,,28.0,15.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,96,2016
7675,2016-01-06,0.0,6,2016,S2,0.01,0.00035,0.00089,,26.0,21.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,97,2016
7676,2016-01-07,0.09,7,2016,S2,0.009,0.00032,0.0008,,31.0,26.0,0.04,0.5,6.0,S2,421.9,M,,,,,15.24,,98,2016
7677,2016-01-08,0.03,8,2016,S2,0.007,0.00025,0.00062,,29.0,7.0,,,6.0,S2,421.9,M,,,,,15.24,,99,2016
7678,2016-01-09,0.03,9,2016,S2,0.008,0.00028,0.00071,,7.0,-15.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,100,2016
7679,2016-01-10,0.0,10,2016,S2,0.007,0.00025,0.00062,,0.0,-21.0,0.0,0.0,6.0,S2,421.9,M,,,,,15.24,,101,2016
7680,2016-01-11,0.15,11,2016,S2,0.001,4e-05,9e-05,,-2.0,-21.0,0.03,0.4,6.0,S2,421.89,M,,,,,15.24,,102,2016
7681,2016-01-12,0.0,12,2016,S2,0.0,0.0,0.0,,-1.0,-15.0,0.0,0.0,6.0,S2,421.89,M,,,,,15.24,,103,2016
7682,2016-01-13,0.0,13,2016,S2,0.0,0.0,0.0,,9.0,-7.0,0.03,1.5,7.0,S2,421.88,M,,,,,17.78,,104,2016
7683,2016-01-14,1.05,14,2016,S2,0.001,4e-05,9e-05,,18.0,9.0,0.26,4.8,11.0,S2,421.88,M,,,,,27.94,,105,2016
7684,2016-01-15,0.0,15,2016,S2,0.001,4e-05,9e-05,,14.0,-4.0,0.0,0.0,10.0,S2,421.88,M,,,,,25.4,,106,2016
7685,2016-01-16,0.0,16,2016,S2,0.001,4e-05,9e-05,,-3.0,-21.0,0.0,0.0,9.0,S2,421.88,M,,,,,22.86,,107,2016
7686,2016-01-17,0.03,17,2016,S2,0.001,4e-05,9e-05,,-4.0,-26.0,0.0,0.0,9.0,S2,421.87,M,,,,,22.86,,108,2016
7687,2016-01-18,0.0,18,2016,S2,0.0,0.0,0.0,,-1.0,-21.0,0.0,0.0,9.0,S2,421.86,M,,,,,22.86,,109,2016
7688,2016-01-19,0.0,19,2016,S2,0.0,0.0,0.0,,8.0,-18.0,0.0,0.0,9.0,S2,421.86,M,,,,,22.86,,110,2016
7689,2016-01-20,0.0,20,2016,S2,0.0,0.0,0.0,,14.0,-2.0,0.02,0.6,9.0,S2,421.86,M,,,,,22.86,,111,2016
7690,2016-01-21,0.0,21,2016,S2,0.0,0.0,0.0,,17.0,11.0,,0.2,9.0,S2,421.86,M,,,,,22.86,,112,2016
7691,2016-01-22,0.0,22,2016,S2,0.0,0.0,0.0,,22.0,8.0,,,9.0,S2,421.86,M,,,,,22.86,,113,2016
7692,2016-01-23,0.0,23,2016,S2,0.0,0.0,0.0,,24.0,9.0,0.0,0.0,9.0,S2,421.86,M,,,,,22.86,,114,2016
7693,2016-01-24,0.12,24,2016,S2,0.0,0.0,0.0,,27.0,21.0,0.06,0.5,9.0,S2,421.85,M,,,,,22.86,,115,2016
7694,2016-01-25,0.3,25,2016,S2,0.0,0.0,0.0,,30.0,20.0,0.15,2.6,11.0,S2,421.85,M,,,,,27.94,,116,2016
7695,2016-01-26,0.06,26,2016,S2,0.0,0.0,0.0,,24.0,17.0,0.01,0.5,11.0,S2,421.85,M,,,,,27.94,,117,2016
7696,2016-01-27,0.82,27,2016,S2,0.0,0.0,0.0,,34.0,16.0,0.17,1.2,11.0,S2,421.85,M,,,,,27.94,,118,2016
7697,2016-01-28,0.0,28,2016,S2,0.001,4e-05,9e-05,,32.0,6.0,0.01,,11.0,S2,421.85,M,,,,,27.94,,119,2016
7698,2016-01-29,0.18,29,2016,S2,0.0,0.0,0.0,,31.0,6.0,0.12,0.9,12.0,S2,421.85,M,,,,,30.48,,120,2016
7699,2016-01-30,0.0,30,2016,S2,0.0,0.0,0.0,,40.0,26.0,0.0,0.0,12.0,S2,421.85,M,,,,,30.48,,121,2016
7700,2016-01-31,0.0,31,2016,S2,0.0,0.0,0.0,,38.0,15.0,0.0,0.0,12.0,S2,421.85,M,,,,,30.48,,122,2016
7701,2016-02-01,0.0,32,2016,S2,0.0,0.0,0.0,,29.0,23.0,0.0,0.0,11.0,S2,421.85,M,,,,,27.94,,123,2016
7702,2016-02-02,0.0,33,2016,S2,0.0,0.0,0.0,,27.0,16.0,0.0,0.0,11.0,S2,421.85,M,,,,,27.94,,124,2016
7703,2016-02-03,0.0,34,2016,S2,0.001,4e-05,9e-05,,22.0,2.0,0.0,0.0,11.0,S2,421.85,M,,,,,27.94,,125,2016
7704,2016-02-04,0.0,35,2016,S2,0.001,4e-05,9e-05,,24.0,2.0,0.03,0.8,12.0,S2,421.85,M,,,,,30.48,,126,2016
7705,2016-02-05,0.0,36,2016,S2,0.001,4e-05,9e-05,,27.0,1.0,0.0,0.0,12.0,S2,421.85,M,,,,,30.48,,127,2016
7706,2016-02-06,0.12,37,2016,S2,0.0,0.0,0.0,,36.0,16.0,0.02,0.1,12.0,S2,421.85,M,,,,,30.48,,128,2016
7707,2016-02-07,0.65,38,2016,S2,0.0,0.0,0.0,,35.0,9.0,0.37,2.8,14.0,S2,421.84,M,,,,,35.56,,129,2016
7708,2016-02-08,0.12,39,2016,S2,0.0,0.0,0.0,,10.0,1.0,0.02,0.4,14.0,S2,421.84,M,,,,,35.56,,130,2016
7709,2016-02-09,0.03,40,2016,S2,0.0,0.0,0.0,,12.0,1.0,0.0,0.0,14.0,S2,421.84,M,,,,,35.56,,131,2016
7710,2016-02-10,0.0,41,2016,S2,0.0,0.0,0.0,,10.0,-13.0,0.0,0.0,14.0,S2,421.84,M,,,,,35.56,,132,2016
7711,2016-02-11,0.0,42,2016,S2,0.0,0.0,0.0,,14.0,-20.0,0.0,0.0,14.0,S2,421.83,M,,,,,35.56,,133,2016
7712,2016-02-12,0.0,43,2016,S2,0.0,0.0,0.0,,6.0,-13.0,0.0,0.0,14.0,S2,421.83,M,,,,,35.56,,134,2016
7713,2016-02-13,0.0,44,2016,S2,0.0,0.0,0.0,,15.0,-23.0,0.0,0.0,13.0,S2,421.83,M,,,,,33.02,,135,2016
7714,2016-02-14,0.39,45,2016,S2,0.0,0.0,0.0,,15.0,-4.0,0.07,1.3,14.0,S2,421.82,M,,,,,35.56,,136,2016
7715,2016-02-15,0.0,46,2016,S2,0.0,0.0,0.0,,29.0,15.0,,,14.0,S2,421.82,M,,,,,35.56,,137,2016
7716,2016-02-16,0.0,47,2016,S2,0.0,0.0,0.0,,29.0,-2.0,0.0,0.0,14.0,S2,421.82,M,,,,,35.56,,138,2016
7717,2016-02-17,0.0,48,2016,S2,0.0,0.0,0.0,,30.0,-13.0,0.0,0.0,14.0,S2,421.82,M,,,,,35.56,,139,2016
7718,2016-02-18,0.0,49,2016,S2,0.0,0.0,0.0,,37.0,17.0,0.0,0.0,12.0,S2,421.82,M,,,,,30.48,,140,2016
7719,2016-02-19,0.76,50,2016,S2,0.0,0.0,0.0,,36.0,34.0,0.44,0.0,10.0,S2,421.84,M,,,,,25.4,,141,2016
7720,2016-02-20,0.09,51,2016,S2,0.0,0.0,0.0,,37.0,26.0,,,10.0,S2,421.84,M,,,,,25.4,,142,2016
7721,2016-02-21,0.0,52,2016,S2,0.0,0.0,0.0,,28.0,12.0,0.0,0.0,10.0,S2,421.84,M,,,,,25.4,,143,2016
7722,2016-02-22,0.0,53,2016,S2,0.0,0.0,0.0,,28.0,12.0,0.02,0.4,10.0,S2,421.83,M,,,,,25.4,,144,2016
7723,2016-02-23,0.78,54,2016,S2,0.0,0.0,0.0,,35.0,26.0,0.37,4.4,13.0,S2,421.83,M,,,,,33.02,,145,2016
7724,2016-02-24,0.0,55,2016,S2,0.0,0.0,0.0,31.733333333333334,34.0,22.0,0.0,0.0,13.0,S2,421.83,M,S2,0.0,5.0,40.0,33.02,12.7,146,2016
7725,2016-02-25,0.0,56,2016,S2,0.0,0.0,0.0,,28.0,13.0,0.0,0.0,12.0,S2,421.83,M,,,,,30.48,,147,2016
7726,2016-02-26,0.0,57,2016,S2,0.001,4e-05,9e-05,,42.0,9.0,0.0,0.0,11.0,S2,421.82,M,,,,,27.94,,148,2016
7727,2016-02-27,0.0,58,2016,S2,0.004,0.00014,0.00036,,54.0,31.0,0.0,0.0,10.0,S2,421.82,M,,,,,25.4,,149,2016
7728,2016-02-28,0.06,59,2016,S2,0.003,0.00011,0.00027,,36.0,22.0,0.0,0.0,10.0,S2,421.82,M,,,,,25.4,,150,2016
7729,2016-02-29,0.3,60,2016,S2,0.003,0.00011,0.00027,,26.0,-1.0,0.1,1.1,11.0,S2,421.82,M,,,,,27.94,,151,2016
7730,2016-03-01,0.0,61,2016,S2,0.003,0.00011,0.00027,,23.0,-6.0,0.0,0.0,11.0,S2,421.82,M,,,,,27.94,,152,2016
7731,2016-03-02,0.0,62,2016,S2,0.003,0.00011,0.00027,,27.0,4.0,,,11.0,S2,421.82,M,,,,,27.94,,153,2016
7732,2016-03-03,0.0,63,2016,S2,0.002,7e-05,0.00018,,33.0,8.0,0.0,0.0,10.0,S2,421.82,M,,,,,25.4,,154,2016
7733,2016-03-04,0.63,64,2016,S2,0.001,4e-05,9e-05,,26.0,5.0,0.35,2.9,12.0,S2,421.82,M,,,,,30.48,,155,2016
7734,2016-03-05,0.0,65,2016,S2,0.0,0.0,0.0,,30.0,21.0,0.0,0.0,11.0,S2,421.82,M,,,,,27.94,,156,2016
7735,2016-03-06,0.0,66,2016,S2,0.004,0.00014,0.00036,,55.0,25.0,0.0,0.0,10.0,S2,421.83,M,,,,,25.4,,157,2016
7736,2016-03-07,0.0,67,2016,S2,0.01,0.00035,0.00089,,51.0,27.0,0.0,0.0,8.0,S2,421.87,M,,,,,20.32,,158,2016
7737,2016-03-08,0.82,68,2016,S2,0.05,0.00177,0.00445,,58.0,35.0,0.07,0.0,5.0,S2,421.93,M,,,,,12.7,,159,2016
7738,2016-03-09,0.0,69,2016,S2,0.18,0.00636,0.01603,,35.0,30.0,0.0,0.0,3.0,S2,421.93,M,,,,,7.62,,160,2016
7739,2016-03-10,0.0,70,2016,S2,0.1,0.00353,0.00891,18.233333333333334,48.0,27.0,0.0,0.0,,S2,421.91,M,S2,0.0,3.0,40.0,,7.62,161,2016
7740,2016-03-11,0.0,71,2016,S2,0.18,0.00636,0.01603,,59.0,27.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,162,2016
7741,2016-03-12,0.0,72,2016,S2,0.26,0.00918,0.02316,,68.0,28.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,163,2016
7742,2016-03-13,0.37,73,2016,S2,0.72,0.02543,0.06413,,52.0,37.0,0.06,0.0,0.0,S2,421.99,M,,,,,0.0,,164,2016
7743,2016-03-14,0.0,74,2016,S2,1.88,0.06639,0.16746,,62.0,40.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,165,2016
7744,2016-03-15,1.47,75,2016,S2,3.52,0.12431,0.31353,,46.0,40.0,0.65,0.0,0.0,S2,422.03,M,,,,,0.0,,166,2016
7745,2016-03-16,2.35,76,2016,S2,6.8,0.24014,0.60569,,40.0,30.0,0.89,4.2,4.0,S2,422.04,M,S2,0.0,3.0,30.0,10.16,7.62,167,2016
7746,2016-03-17,0.06,77,2016,S2,5.66,0.19988,0.50415,,34.0,25.0,0.03,0.2,4.0,S2,422.04,M,,,,,10.16,,168,2016
7747,2016-03-18,0.0,78,2016,S2,3.85,0.13596,0.34293,,33.0,17.0,0.0,0.0,3.0,S2,422.02,M,,,,,7.62,,169,2016
7748,2016-03-19,0.0,79,2016,S2,2.6,0.09182,0.23159,,40.0,14.0,0.0,0.0,2.0,S2,422.0,M,,,,,5.08,,170,2016
7749,2016-03-20,0.0,80,2016,S2,2.32,0.08193,0.20665,,42.0,19.0,0.0,0.0,,S2,421.98,M,,,,,,,171,2016
7750,2016-03-21,0.0,81,2016,S2,1.55,0.05474,0.13806,,42.0,22.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,172,2016
7751,2016-03-22,0.0,82,2016,S2,1.39,0.04909,0.12381,,40.0,25.0,,,0.0,S2,421.96,M,,,,,0.0,,173,2016
7752,2016-03-23,0.0,83,2016,S2,1.11,0.0392,0.09887,3.066666666666667,41.0,20.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,174,2016
7753,2016-03-24,0.0,84,2016,S2,0.79,0.0279,0.07037,,46.0,17.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,175,2016
7754,2016-03-25,0.47,85,2016,S2,0.73,0.02578,0.06502,,47.0,25.0,0.07,0.8,1.0,S2,421.94,M,,,,,2.54,,176,2016
7755,2016-03-26,0.33,86,2016,S2,0.49,0.0173,0.04365,,34.0,26.0,0.03,0.4,1.0,S2,421.94,M,,,,,2.54,,177,2016
7756,2016-03-27,0.0,87,2016,S2,0.51,0.01801,0.04543,,50.0,30.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,178,2016
7757,2016-03-28,0.0,88,2016,S2,0.4,0.01413,0.03563,,55.0,27.0,0.0,0.0,0.0,S2,421.95,M,S2,0.0,3.0,50.0,0.0,7.62,179,2016
7758,2016-03-29,0.0,89,2016,S2,0.5,0.01766,0.04454,,63.0,26.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,180,2016
7759,2016-03-30,0.94,90,2016,S2,1.61,0.05686,0.14341,,51.0,33.0,0.32,0.0,0.0,S2,421.98,M,,,,,0.0,,181,2016
7760,2016-03-31,0.0,91,2016,S2,2.18,0.07699,0.19418,,51.0,32.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,182,2016
7761,2016-04-01,0.33,92,2016,S2,1.84,0.06498,0.16389,,34.0,23.0,,0.0,0.0,S2,421.97,M,,,,,0.0,,183,2016
7762,2016-04-02,0.3,93,2016,S2,1.19,0.04202,0.106,,29.0,15.0,0.04,0.4,0.0,S2,421.96,M,,,,,0.0,,184,2016
7763,2016-04-03,0.0,94,2016,S2,1.01,0.03567,0.08996,,40.0,22.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,185,2016
7764,2016-04-04,0.0,95,2016,S2,0.67,0.02366,0.05968,,40.0,15.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,186,2016
7765,2016-04-05,1.18,96,2016,S2,0.51,0.01801,0.04543,,37.0,20.0,0.24,1.8,2.0,S2,421.94,M,,,,,5.08,,187,2016
7766,2016-04-06,0.31,97,2016,S2,0.57,0.02013,0.05077,,41.0,30.0,0.12,1.5,0.0,S2,421.94,M,S2,0.0,3.0,30.0,0.0,7.62,188,2016
7767,2016-04-07,0.32,98,2016,S2,0.53,0.01872,0.04721,7.9,38.0,28.0,0.07,,0.0,S2,421.94,M,,,,,0.0,,189,2016
7768,2016-04-08,0.0,99,2016,S2,0.53,0.01872,0.04721,,30.0,14.0,,,0.0,S2,421.94,M,,,,,0.0,,190,2016
7769,2016-04-09,0.0,100,2016,S2,0.34,0.01201,0.03028,,34.0,7.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,191,2016
7770,2016-04-10,0.0,101,2016,S2,0.45,0.01589,0.04008,,46.0,28.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,192,2016
7771,2016-04-11,0.0,102,2016,S2,0.33,0.01165,0.02939,,38.0,22.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,193,2016
7772,2016-04-12,0.0,103,2016,S2,0.26,0.00918,0.02316,,49.0,14.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,194,2016
7773,2016-04-13,0.0,104,2016,S2,0.32,0.0113,0.0285,,61.0,29.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,195,2016
7774,2016-04-14,0.0,105,2016,S2,0.55,0.01942,0.04899,,79.0,34.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,196,2016
7775,2016-04-15,0.06,106,2016,S2,0.8,0.02825,0.07126,,72.0,48.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,197,2016
7776,2016-04-16,0.0,107,2016,S2,1.25,0.04414,0.11134,,77.0,52.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,198,2016
7777,2016-04-17,0.0,108,2016,S2,1.22,0.04308,0.10867,,79.0,53.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,199,2016
7778,2016-04-18,0.78,109,2016,S2,1.75,0.0618,0.15588,,53.0,39.0,0.2,0.0,0.0,S2,421.97,M,S2,0.0,3.0,20.0,0.0,7.62,200,2016
7779,2016-04-19,0.0,110,2016,S2,2.25,0.07946,0.20041,,54.0,36.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,201,2016
7780,2016-04-20,0.0,111,2016,S2,1.63,0.05756,0.14519,,65.0,42.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,202,2016
7781,2016-04-21,0.06,112,2016,S2,1.79,0.06321,0.15944,,62.0,36.0,0.02,0.0,0.0,S2,421.96,M,,,,,0.0,,203,2016
7782,2016-04-22,0.0,113,2016,S2,1.45,0.05121,0.12915,,60.0,29.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,204,2016
7783,2016-04-23,0.09,114,2016,S2,1.03,0.03637,0.09174,,56.0,33.0,0.02,0.0,0.0,S2,421.95,M,,,,,0.0,,205,2016
7784,2016-04-24,0.87,115,2016,S2,1.07,0.03779,0.09531,,41.0,37.0,0.44,0.0,0.0,S2,421.95,M,,,,,0.0,,206,2016
7785,2016-04-25,1.83,116,2016,S2,2.27,0.08017,0.20219,,40.0,34.0,0.49,0.0,0.0,S2,421.99,M,,,,,0.0,,207,2016
7786,2016-04-26,0.0,117,2016,S2,4.08,0.14409,0.36341,,53.0,34.0,0.01,0.0,0.0,S2,421.99,M,,,,,0.0,,208,2016
7787,2016-04-27,0.0,118,2016,S2,2.85,0.10065,0.25386,,55.0,31.0,0.0,0.0,0.0,S2,421.97,M,S2,0.0,0.0,0.0,0.0,0.0,209,2016
7788,2016-04-28,0.0,119,2016,S2,2.07,0.0731,0.18438,,59.0,36.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,210,2016
7789,2016-04-29,0.0,120,2016,S2,1.34,0.04732,0.11936,,62.0,28.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,211,2016
7790,2016-04-30,0.0,121,2016,S2,0.81,0.02861,0.07215,,60.0,35.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,212,2016
7791,2016-05-01,0.0,122,2016,S2,0.7,0.02472,0.06235,,65.0,28.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,213,2016
7792,2016-05-02,0.0,123,2016,S2,0.44,0.01554,0.03919,,69.0,33.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,214,2016
7793,2016-05-03,0.0,124,2016,S2,0.42,0.01483,0.03741,,69.0,43.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,215,2016
7794,2016-05-04,0.0,125,2016,S2,0.31,0.01095,0.02761,,66.0,34.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,216,2016
7795,2016-05-05,0.0,126,2016,S2,0.29,0.01024,0.02583,,86.0,39.0,0.01,0.0,0.0,S2,421.92,M,,,,,0.0,,217,2016
7796,2016-05-06,0.0,127,2016,S2,0.19,0.00671,0.01692,,91.0,47.0,0.0,0.0,0.0,S2,421.92,M,,,,,0.0,,218,2016
7797,2016-05-07,0.0,128,2016,S2,0.15,0.0053,0.01336,,68.0,41.0,0.0,0.0,0.0,S2,421.92,M,,,,,0.0,,219,2016
7798,2016-05-08,0.0,129,2016,S2,0.11,0.00388,0.0098,,75.0,35.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,220,2016
7799,2016-05-09,0.0,130,2016,S2,0.06,0.00212,0.00534,,73.0,40.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,221,2016
7800,2016-05-10,0.26,131,2016,S2,0.04,0.00141,0.00356,,52.0,46.0,0.13,0.0,0.0,S2,421.91,M,,,,,0.0,,222,2016
7801,2016-05-11,0.41,132,2016,S2,0.04,0.00141,0.00356,,52.0,44.0,0.12,0.0,0.0,S2,421.91,M,,,,,0.0,,223,2016
7802,2016-05-12,0.06,133,2016,S2,0.05,0.00177,0.00445,,55.0,43.0,0.03,0.0,0.0,S2,421.91,M,,,,,0.0,,224,2016
7803,2016-05-13,0.08,134,2016,S2,0.06,0.00212,0.00534,,43.0,30.0,0.03,0.1,,S2,421.91,M,,,,,,,225,2016
7804,2016-05-14,0.18,135,2016,S2,0.03,0.00106,0.00267,,45.0,29.0,0.03,0.0,0.0,S2,421.91,M,,,,,0.0,,226,2016
7805,2016-05-15,0.18,136,2016,S2,0.06,0.00212,0.00534,,61.0,28.0,0.02,0.0,0.0,S2,421.91,M,,,,,0.0,,227,2016
7806,2016-05-16,0.0,137,2016,S2,0.02,0.00071,0.00178,,61.0,32.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,228,2016
7807,2016-05-17,0.0,138,2016,S2,0.04,0.00141,0.00356,,66.0,36.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,229,2016
7808,2016-05-18,0.0,139,2016,S2,0.02,0.00071,0.00178,,73.0,34.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,230,2016
7809,2016-05-19,0.0,140,2016,S2,0.02,0.00071,0.00178,,75.0,38.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,231,2016
7810,2016-05-20,0.0,141,2016,S2,0.008,0.00028,0.00071,,77.0,44.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,232,2016
7811,2016-05-21,0.0,142,2016,S2,0.01,0.00035,0.00089,,82.0,41.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,233,2016
7812,2016-05-22,0.0,143,2016,S2,0.007,0.00025,0.00062,,84.0,44.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,234,2016
7813,2016-05-23,0.06,144,2016,S2,0.004,0.00014,0.00036,,79.0,61.0,0.01,0.0,0.0,S2,421.89,M,,,,,0.0,,235,2016
7814,2016-05-24,0.03,145,2016,S2,0.003,0.00011,0.00027,,82.0,55.0,1.22,0.0,0.0,S2,421.87,M,,,,,0.0,,236,2016
7815,2016-05-25,0.06,146,2016,S2,0.001,4e-05,9e-05,,65.0,52.0,0.03,0.0,0.0,S2,421.87,M,,,,,0.0,,237,2016
7816,2016-05-26,0.0,147,2016,S2,0.0,0.0,0.0,,78.0,51.0,0.0,0.0,0.0,S2,421.86,M,,,,,0.0,,238,2016
7817,2016-05-27,0.84,148,2016,S2,0.002,7e-05,0.00018,,61.0,49.0,0.51,0.0,0.0,S2,421.88,M,,,,,0.0,,239,2016
7818,2016-05-28,0.35,149,2016,S2,0.01,0.00035,0.00089,,62.0,54.0,0.06,0.0,0.0,S2,421.89,M,,,,,0.0,,240,2016
7819,2016-05-29,0.15,150,2016,S2,0.01,0.00035,0.00089,,72.0,52.0,0.09,0.0,0.0,S2,421.89,M,,,,,0.0,,241,2016
7820,2016-05-30,0.03,151,2016,S2,0.008,0.00028,0.00071,,83.0,46.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,242,2016
7821,2016-05-31,2.18,152,2016,S2,0.09,0.00318,0.00802,,63.0,47.0,0.82,0.0,0.0,S2,421.93,M,,,,,0.0,,243,2016
