"PEATLAND","DATE","WTE","FLAG"
"S1",1961-07-02,411.97,NA
"S1",1961-07-03,411.96,NA
"S1",1961-07-04,411.94,NA
"S1",1961-07-05,411.93,NA
"S1",1961-07-06,411.92,NA
"S1",1961-07-07,411.91,NA
"S1",1961-07-08,411.9,NA
"S1",1961-07-09,411.89,NA
"S1",1961-07-10,411.88,NA
"S1",1961-07-11,411.87,NA
"S1",1961-07-12,411.93,NA
"S1",1961-07-13,411.95,NA
"S1",1961-07-14,411.98,NA
"S1",1961-07-15,411.98,NA
"S1",1961-07-16,411.99,NA
"S1",1961-07-17,411.99,NA
"S1",1961-07-18,411.98,NA
"S1",1961-07-19,411.97,NA
"S1",1961-07-20,411.96,NA
"S1",1961-07-21,411.96,NA
"S1",1961-07-22,411.96,NA
"S1",1961-07-23,412,NA
"S1",1961-07-24,412,NA
"S1",1961-07-25,412,NA
"S1",1961-07-26,411.99,NA
"S1",1961-07-27,411.98,NA
"S1",1961-07-28,411.98,NA
"S1",1961-07-29,411.97,NA
"S1",1961-07-30,411.97,NA
"S1",1961-07-31,411.96,NA
"S1",1961-08-01,411.98,NA
"S1",1961-08-02,411.98,NA
"S1",1961-08-03,411.98,NA
"S1",1961-08-04,411.97,NA
"S1",1961-08-05,411.96,NA
"S1",1961-08-06,411.95,NA
"S1",1961-08-07,411.94,NA
"S1",1961-08-08,411.93,NA
"S1",1961-08-09,411.96,NA
"S1",1961-08-10,411.96,NA
"S1",1961-08-11,411.96,NA
"S1",1961-08-12,411.94,NA
"S1",1961-08-13,411.93,NA
"S1",1961-08-14,411.92,NA
"S1",1961-08-15,411.9,NA
"S1",1961-08-16,411.89,NA
"S1",1961-08-17,411.97,NA
"S1",1961-08-18,411.98,NA
"S1",1961-08-19,411.98,NA
"S1",1961-08-20,411.97,NA
"S1",1961-08-21,411.96,NA
"S1",1961-08-22,411.94,NA
"S1",1961-08-23,411.94,NA
"S1",1961-08-24,411.93,NA
"S1",1961-08-25,411.92,NA
"S1",1961-08-26,411.9,NA
"S1",1961-08-27,411.89,NA
"S1",1961-08-28,411.89,NA
"S1",1961-08-29,411.88,NA
"S1",1961-08-30,411.87,NA
"S1",1961-08-31,411.86,NA
"S1",1961-09-01,411.87,NA
"S1",1961-09-02,411.86,NA
"S1",1961-09-03,411.84,NA
"S1",1961-09-04,411.83,NA
"S1",1961-09-05,411.85,NA
"S1",1961-09-06,411.85,NA
"S1",1961-09-07,411.86,NA
"S1",1961-09-08,411.84,NA
"S1",1961-09-09,411.91,NA
"S1",1961-09-10,412.1,NA
"S1",1961-09-11,412.1,NA
"S1",1961-09-12,412.08,NA
"S1",1961-09-13,412.1,NA
"S1",1961-09-14,412.1,NA
"S1",1961-09-15,412.1,NA
"S1",1961-09-16,412.09,NA
"S1",1961-09-17,412.08,NA
"S1",1961-09-18,412.07,NA
"S1",1961-09-19,412.06,NA
"S1",1961-09-20,412.06,NA
"S1",1961-09-21,412.07,NA
"S1",1961-09-22,412.07,NA
"S1",1961-09-23,412.06,NA
"S1",1961-09-24,412.05,NA
"S1",1961-09-25,412.04,NA
"S1",1961-09-26,412.04,NA
"S1",1961-09-27,412.04,NA
"S1",1961-09-28,412.04,NA
"S1",1961-09-29,412.03,NA
"S1",1961-09-30,412.03,NA
"S1",1961-10-01,412.03,NA
"S1",1961-10-02,412.03,NA
"S1",1961-10-03,412.02,NA
"S1",1961-10-04,412.02,NA
"S1",1961-10-05,412.02,NA
"S1",1961-10-06,412.01,NA
"S1",1961-10-07,412.01,NA
"S1",1961-10-08,412,NA
"S1",1961-10-09,412.01,NA
"S1",1961-10-10,412.02,NA
"S1",1961-10-11,412.04,NA
"S1",1961-10-12,412.04,NA
"S1",1961-10-13,412.04,NA
"S1",1961-10-14,412.04,NA
"S1",1961-10-15,412.04,NA
"S1",1961-10-16,412.03,NA
"S1",1961-10-17,412.03,NA
"S1",1961-10-18,412.03,NA
"S1",1961-10-19,412.02,NA
"S1",1961-10-20,412.02,NA
"S1",1961-10-21,412.02,NA
"S1",1961-10-22,412.01,NA
"S1",1961-10-23,412.01,NA
"S1",1961-10-24,412.01,NA
"S1",1961-10-25,412.01,NA
"S1",1961-10-26,412.01,NA
"S1",1961-10-27,412.01,NA
"S1",1961-10-28,412.01,NA
"S1",1961-10-29,412.01,NA
"S1",1961-10-30,412.01,NA
"S1",1961-10-31,412.01,NA
"S1",1961-11-01,412,NA
"S1",1961-11-02,412.01,NA
"S1",1961-11-03,412.01,NA
"S1",1961-11-04,412.01,NA
"S1",1961-11-05,412.01,NA
"S1",1961-11-06,412.01,NA
"S1",1961-11-07,412.01,NA
"S1",1961-11-08,412.01,NA
"S1",1961-11-09,412.01,NA
"S1",1961-11-10,412,NA
"S1",1961-11-11,412,NA
"S1",1961-11-12,412,NA
"S1",1961-11-13,412,NA
"S1",1961-11-14,412,NA
"S1",1961-11-15,412,NA
"S1",1961-11-16,412,NA
"S1",1961-11-17,412,NA
"S1",1961-11-18,412,NA
"S1",1961-11-19,412,NA
"S1",1961-11-20,412,NA
"S1",1961-11-21,412,NA
"S1",1961-11-22,411.99,NA
"S1",1961-11-23,411.99,NA
"S1",1961-11-24,411.99,NA
"S1",1961-11-25,411.99,NA
"S1",1961-11-26,411.99,NA
"S1",1961-11-27,411.99,NA
"S1",1961-11-28,411.99,NA
"S1",1961-11-29,411.99,NA
"S1",1961-11-30,411.99,NA
"S1",1961-12-01,411.98,NA
"S1",1961-12-02,411.98,NA
"S1",1961-12-03,411.98,NA
"S1",1961-12-04,411.99,NA
"S1",1961-12-05,411.99,NA
"S1",1961-12-06,411.98,NA
"S1",1961-12-07,411.98,NA
"S1",1961-12-08,411.98,NA
"S1",1961-12-09,411.98,NA
"S1",1961-12-10,411.98,NA
"S1",1961-12-11,411.98,NA
"S1",1961-12-12,411.97,NA
"S1",1961-12-13,411.97,NA
"S1",1961-12-14,411.97,NA
"S1",1961-12-15,411.96,NA
"S1",1961-12-16,411.96,NA
"S1",1961-12-17,411.96,NA
"S1",1961-12-18,411.95,NA
"S1",1961-12-19,411.95,NA
"S1",1961-12-20,411.95,NA
"S1",1961-12-21,411.94,NA
"S1",1961-12-22,411.94,NA
"S1",1961-12-23,411.94,NA
"S1",1961-12-24,411.93,NA
"S1",1961-12-25,411.93,NA
"S1",1961-12-26,411.93,NA
"S1",1961-12-27,411.93,NA
"S1",1961-12-28,411.92,NA
"S1",1961-12-29,411.92,NA
"S1",1961-12-30,411.92,NA
"S1",1961-12-31,411.91,NA
"S1",1962-01-01,411.81,NA
"S1",1962-01-02,411.81,NA
"S1",1962-01-03,411.81,NA
"S1",1962-01-04,411.8,NA
"S1",1962-01-05,411.8,NA
"S1",1962-01-06,411.8,NA
"S1",1962-01-07,411.79,NA
"S1",1962-01-08,411.79,NA
"S1",1962-01-09,411.79,NA
"S1",1962-01-10,411.78,NA
"S1",1962-01-11,411.78,NA
"S1",1962-01-12,411.78,NA
"S1",1962-01-13,411.78,NA
"S1",1962-01-14,411.77,NA
"S1",1962-01-15,411.77,NA
"S1",1962-01-16,411.77,NA
"S1",1962-01-17,411.76,NA
"S1",1962-01-18,411.76,NA
"S1",1962-01-19,411.76,NA
"S1",1962-01-20,411.75,NA
"S1",1962-01-21,411.75,NA
"S1",1962-01-22,411.75,NA
"S1",1962-01-23,411.74,NA
"S1",1962-01-24,411.74,NA
"S1",1962-01-25,411.74,NA
"S1",1962-01-26,411.73,NA
"S1",1962-01-27,411.73,NA
"S1",1962-01-28,411.73,NA
"S1",1962-01-29,411.72,NA
"S1",1962-01-30,411.72,NA
"S1",1962-01-31,411.72,NA
"S1",1962-02-01,411.71,NA
"S1",1962-02-02,411.71,NA
"S1",1962-02-03,411.71,NA
"S1",1962-02-04,411.71,NA
"S1",1962-02-05,411.7,NA
"S1",1962-02-06,411.7,NA
"S1",1962-02-07,411.7,NA
"S1",1962-02-08,411.69,NA
"S1",1962-02-09,411.69,NA
"S1",1962-02-10,411.69,NA
"S1",1962-02-11,411.68,NA
"S1",1962-02-12,411.68,NA
"S1",1962-02-13,411.68,NA
"S1",1962-02-14,411.68,NA
"S1",1962-02-15,411.67,NA
"S1",1962-02-16,411.67,NA
"S1",1962-02-17,411.66,NA
"S1",1962-02-18,411.66,NA
"S1",1962-02-19,411.66,NA
"S1",1962-02-20,411.65,NA
"S1",1962-02-21,411.65,NA
"S1",1962-02-22,411.65,NA
"S1",1962-02-23,411.64,NA
"S1",1962-02-24,411.64,NA
"S1",1962-02-25,411.64,NA
"S1",1962-02-26,411.64,NA
"S1",1962-02-27,411.63,NA
"S1",1962-02-28,411.63,NA
"S1",1962-03-01,411.62,NA
"S1",1962-03-02,411.62,NA
"S1",1962-03-03,411.62,NA
"S1",1962-03-04,411.61,NA
"S1",1962-03-05,411.61,NA
"S1",1962-03-06,411.61,NA
"S1",1962-03-07,411.61,NA
"S1",1962-03-08,411.6,NA
"S1",1962-03-09,411.6,NA
"S1",1962-03-10,411.6,NA
"S1",1962-03-11,411.6,NA
"S1",1962-03-12,411.6,NA
"S1",1962-03-13,411.59,NA
"S1",1962-03-14,411.59,NA
"S1",1962-03-15,411.59,NA
"S1",1962-03-16,411.59,NA
"S1",1962-03-17,411.58,NA
"S1",1962-03-18,411.58,NA
"S1",1962-03-19,411.58,NA
"S1",1962-03-20,411.58,NA
"S1",1962-03-21,411.58,NA
"S1",1962-03-22,411.58,NA
"S1",1962-03-23,411.58,NA
"S1",1962-03-24,411.58,NA
"S1",1962-03-25,411.58,NA
"S1",1962-03-26,411.58,NA
"S1",1962-03-27,411.59,NA
"S1",1962-03-28,411.59,NA
"S1",1962-03-29,411.59,NA
"S1",1962-03-30,411.59,NA
"S1",1962-03-31,411.6,NA
"S1",1962-04-01,411.61,NA
"S1",1962-04-02,411.61,NA
"S1",1962-04-03,411.62,NA
"S1",1962-04-04,411.62,NA
"S1",1962-04-05,411.63,NA
"S1",1962-04-06,411.64,NA
"S1",1962-04-07,411.66,NA
"S1",1962-04-08,411.69,NA
"S1",1962-04-09,411.7,NA
"S1",1962-04-10,411.71,NA
"S1",1962-04-11,411.72,NA
"S1",1962-04-12,411.74,NA
"S1",1962-04-13,411.75,NA
"S1",1962-04-14,411.76,NA
"S1",1962-04-15,411.76,NA
"S1",1962-04-16,411.77,NA
"S1",1962-04-17,411.81,NA
"S1",1962-04-18,411.78,NA
"S1",1962-04-19,411.79,NA
"S1",1962-04-20,411.8,NA
"S1",1962-04-21,411.84,NA
"S1",1962-04-22,411.87,NA
"S1",1962-04-23,411.89,NA
"S1",1962-04-24,411.94,NA
"S1",1962-04-25,412,NA
"S1",1962-04-26,412.02,NA
"S1",1962-04-27,412.04,NA
"S1",1962-04-28,412.05,NA
"S1",1962-04-29,412.08,NA
"S1",1962-04-30,412.09,NA
"S1",1962-05-01,412.16,NA
"S1",1962-05-02,412.16,NA
"S1",1962-05-03,412.15,NA
"S1",1962-05-04,412.14,NA
"S1",1962-05-05,412.13,NA
"S1",1962-05-06,412.12,NA
"S1",1962-05-07,412.11,NA
"S1",1962-05-08,412.11,NA
"S1",1962-05-09,412.1,NA
"S1",1962-05-10,412.1,NA
"S1",1962-05-11,412.1,NA
"S1",1962-05-12,412.12,NA
"S1",1962-05-13,412.13,NA
"S1",1962-05-14,412.13,NA
"S1",1962-05-15,412.17,NA
"S1",1962-05-16,412.22,NA
"S1",1962-05-17,412.22,NA
"S1",1962-05-18,412.2,NA
"S1",1962-05-19,412.18,NA
"S1",1962-05-20,412.18,NA
"S1",1962-05-21,412.17,NA
"S1",1962-05-22,412.2,NA
"S1",1962-05-23,412.22,NA
"S1",1962-05-24,412.22,NA
"S1",1962-05-25,412.19,NA
"S1",1962-05-26,412.17,NA
"S1",1962-05-27,412.16,NA
"S1",1962-05-28,412.15,NA
"S1",1962-05-29,412.14,NA
"S1",1962-05-30,412.1,NA
"S1",1962-05-31,412.1,NA
"S1",1962-06-01,412.08,NA
"S1",1962-06-02,412.08,NA
"S1",1962-06-03,412.07,NA
"S1",1962-06-04,412.07,NA
"S1",1962-06-05,412.06,NA
"S1",1962-06-06,412.06,NA
"S1",1962-06-07,412.05,NA
"S1",1962-06-08,412.04,NA
"S1",1962-06-09,412.04,NA
"S1",1962-06-10,412.04,NA
"S1",1962-06-11,412.04,NA
"S1",1962-06-12,412.03,NA
"S1",1962-06-13,412.03,NA
"S1",1962-06-14,412.02,NA
"S1",1962-06-15,412.02,NA
"S1",1962-06-16,412.02,NA
"S1",1962-06-17,412.04,NA
"S1",1962-06-18,412.04,NA
"S1",1962-06-19,412.03,NA
"S1",1962-06-20,412.03,NA
"S1",1962-06-21,412.03,NA
"S1",1962-06-22,412.03,NA
"S1",1962-06-23,412.03,NA
"S1",1962-06-24,412.02,NA
"S1",1962-06-25,412.02,NA
"S1",1962-06-26,412.01,NA
"S1",1962-06-27,412.01,NA
"S1",1962-06-28,412.03,NA
"S1",1962-06-29,412.03,NA
"S1",1962-06-30,412.02,NA
"S1",1962-07-01,412.02,NA
"S1",1962-07-02,412.02,NA
"S1",1962-07-03,412.02,NA
"S1",1962-07-04,412.03,NA
"S1",1962-07-05,412.03,NA
"S1",1962-07-06,412.04,NA
"S1",1962-07-07,412.08,NA
"S1",1962-07-08,412.08,NA
"S1",1962-07-09,412.07,NA
"S1",1962-07-10,412.07,NA
"S1",1962-07-11,412.07,NA
"S1",1962-07-12,412.06,NA
"S1",1962-07-13,412.05,NA
"S1",1962-07-14,412.03,NA
"S1",1962-07-15,412.03,NA
"S1",1962-07-16,412.03,NA
"S1",1962-07-17,412.02,NA
"S1",1962-07-18,412.02,NA
"S1",1962-07-19,412.01,NA
"S1",1962-07-20,412.02,NA
"S1",1962-07-21,412.02,NA
"S1",1962-07-22,412.02,NA
"S1",1962-07-23,412.02,NA
"S1",1962-07-24,412.03,NA
"S1",1962-07-25,412.03,NA
"S1",1962-07-26,412.03,NA
"S1",1962-07-27,412.03,NA
"S1",1962-07-28,412.03,NA
"S1",1962-07-29,412.05,NA
"S1",1962-07-30,412.05,NA
"S1",1962-07-31,412.05,NA
"S1",1962-08-01,412.03,NA
"S1",1962-08-02,412.03,NA
"S1",1962-08-03,412.03,NA
"S1",1962-08-04,412.03,NA
"S1",1962-08-05,412.05,NA
"S1",1962-08-06,412.05,NA
"S1",1962-08-07,412.05,NA
"S1",1962-08-08,412.03,NA
"S1",1962-08-09,412.03,NA
"S1",1962-08-10,412.03,NA
"S1",1962-08-11,412.06,NA
"S1",1962-08-12,412.06,NA
"S1",1962-08-13,412.05,NA
"S1",1962-08-14,412.04,NA
"S1",1962-08-15,412.04,NA
"S1",1962-08-16,412.04,NA
"S1",1962-08-17,412.03,NA
"S1",1962-08-18,412.03,NA
"S1",1962-08-19,412.02,NA
"S1",1962-08-20,412.02,NA
"S1",1962-08-21,412.01,NA
"S1",1962-08-22,412.01,NA
"S1",1962-08-23,412.01,NA
"S1",1962-08-24,412,NA
"S1",1962-08-25,412,NA
"S1",1962-08-26,411.99,NA
"S1",1962-08-27,411.99,NA
"S1",1962-08-28,411.98,NA
"S1",1962-08-29,411.97,NA
"S1",1962-08-30,411.96,NA
"S1",1962-08-31,411.96,NA
"S1",1962-09-01,411.96,NA
"S1",1962-09-02,411.96,NA
"S1",1962-09-03,411.97,NA
"S1",1962-09-04,411.98,NA
"S1",1962-09-05,411.97,NA
"S1",1962-09-06,411.97,NA
"S1",1962-09-07,411.97,NA
"S1",1962-09-08,411.99,NA
"S1",1962-09-09,412.02,NA
"S1",1962-09-10,412.08,NA
"S1",1962-09-11,412.07,NA
"S1",1962-09-12,412.07,NA
"S1",1962-09-13,412.06,NA
"S1",1962-09-14,412.05,NA
"S1",1962-09-15,412.04,NA
"S1",1962-09-16,412.03,NA
"S1",1962-09-17,412.03,NA
"S1",1962-09-18,412.03,NA
"S1",1962-09-19,412.02,NA
"S1",1962-09-20,412.01,NA
"S1",1962-09-21,412.01,NA
"S1",1962-09-22,412.01,NA
"S1",1962-09-23,412.02,NA
"S1",1962-09-24,412.02,NA
"S1",1962-09-25,412.02,NA
"S1",1962-09-26,412.01,NA
"S1",1962-09-27,412.01,NA
"S1",1962-09-28,412,NA
"S1",1962-09-29,412,NA
"S1",1962-09-30,412,NA
"S1",1962-10-01,412,NA
"S1",1962-10-02,411.99,NA
"S1",1962-10-03,411.99,NA
"S1",1962-10-04,411.99,NA
"S1",1962-10-05,411.98,NA
"S1",1962-10-06,411.98,NA
"S1",1962-10-07,411.98,NA
"S1",1962-10-08,411.98,NA
"S1",1962-10-09,411.98,NA
"S1",1962-10-10,411.98,NA
"S1",1962-10-11,411.98,NA
"S1",1962-10-12,411.97,NA
"S1",1962-10-13,411.97,NA
"S1",1962-10-14,411.97,NA
"S1",1962-10-15,411.97,NA
"S1",1962-10-16,411.97,NA
"S1",1962-10-17,411.96,NA
"S1",1962-10-18,411.96,NA
"S1",1962-10-19,411.96,NA
"S1",1962-10-20,411.95,NA
"S1",1962-10-21,411.96,NA
"S1",1962-10-22,411.96,NA
"S1",1962-10-23,411.96,NA
"S1",1962-10-24,411.96,NA
"S1",1962-10-25,411.96,NA
"S1",1962-10-26,411.96,NA
"S1",1962-10-27,411.96,NA
"S1",1962-10-28,411.96,NA
"S1",1962-10-29,411.96,NA
"S1",1962-10-30,411.96,NA
"S1",1962-10-31,411.96,NA
"S1",1962-11-01,411.96,NA
"S1",1962-11-02,411.96,NA
"S1",1962-11-03,411.95,NA
"S1",1962-11-04,411.95,NA
"S1",1962-11-05,411.95,NA
"S1",1962-11-06,411.95,NA
"S1",1962-11-07,411.95,NA
"S1",1962-11-08,411.96,NA
"S1",1962-11-09,411.96,NA
"S1",1962-11-10,411.96,NA
"S1",1962-11-11,411.96,NA
"S1",1962-11-12,411.96,NA
"S1",1962-11-13,411.96,NA
"S1",1962-11-14,411.96,NA
"S1",1962-11-15,411.96,NA
"S1",1962-11-16,411.96,NA
"S1",1962-11-17,411.96,NA
"S1",1962-11-18,411.97,NA
"S1",1962-11-19,411.97,NA
"S1",1962-11-20,411.97,NA
"S1",1962-11-21,411.97,NA
"S1",1962-11-22,411.97,NA
"S1",1962-11-23,411.97,NA
"S1",1962-11-24,411.97,NA
"S1",1962-11-25,411.98,NA
"S1",1962-11-26,411.98,NA
"S1",1962-11-27,411.98,NA
"S1",1962-11-28,411.98,NA
"S1",1962-11-29,411.98,NA
"S1",1962-11-30,411.98,NA
"S1",1962-12-01,411.98,NA
"S1",1962-12-02,411.99,NA
"S1",1962-12-03,411.99,NA
"S1",1962-12-04,411.99,NA
"S1",1962-12-05,411.99,NA
"S1",1962-12-06,411.99,NA
"S1",1962-12-07,411.99,NA
"S1",1962-12-08,411.99,NA
"S1",1962-12-09,412,NA
"S1",1962-12-10,412,NA
"S1",1962-12-11,412,NA
"S1",1962-12-12,412,NA
"S1",1962-12-13,412,NA
"S1",1962-12-14,412,NA
"S1",1962-12-15,412,NA
"S1",1962-12-16,412,NA
"S1",1962-12-17,412,NA
"S1",1962-12-18,412.01,NA
"S1",1962-12-19,412.01,NA
"S1",1962-12-20,412.01,NA
"S1",1962-12-21,412.01,NA
"S1",1962-12-22,412.01,NA
"S1",1962-12-23,412.01,NA
"S1",1962-12-24,412.01,NA
"S1",1962-12-25,412.02,NA
"S1",1962-12-26,412.02,NA
"S1",1962-12-27,412.02,NA
"S1",1962-12-28,412.02,NA
"S1",1962-12-29,412.02,NA
"S1",1962-12-30,412.02,NA
"S1",1962-12-31,412.03,NA
"S1",1963-01-01,412.05,NA
"S1",1963-01-02,412.05,NA
"S1",1963-01-03,412.05,NA
"S1",1963-01-04,412.05,NA
"S1",1963-01-05,412.05,NA
"S1",1963-01-06,412.06,NA
"S1",1963-01-07,412.06,NA
"S1",1963-01-08,412.06,NA
"S1",1963-01-09,412.06,NA
"S1",1963-01-10,412.06,NA
"S1",1963-01-11,412.06,NA
"S1",1963-01-12,412.07,NA
"S1",1963-01-13,412.07,NA
"S1",1963-01-14,412.07,NA
"S1",1963-01-15,412.07,NA
"S1",1963-01-16,412.07,NA
"S1",1963-01-17,412.07,NA
"S1",1963-01-18,412.07,NA
"S1",1963-01-19,412.07,NA
"S1",1963-01-20,412.07,NA
"S1",1963-01-21,412.07,NA
"S1",1963-01-22,412.08,NA
"S1",1963-01-23,412.08,NA
"S1",1963-01-24,412.08,NA
"S1",1963-01-25,412.08,NA
"S1",1963-01-26,412.08,NA
"S1",1963-01-27,412.08,NA
"S1",1963-01-28,412.08,NA
"S1",1963-01-29,412.09,NA
"S1",1963-01-30,412.09,NA
"S1",1963-01-31,412.09,NA
"S1",1963-02-01,412.09,NA
"S1",1963-02-02,412.09,NA
"S1",1963-02-03,412.09,NA
"S1",1963-02-04,412.09,NA
"S1",1963-02-05,412.1,NA
"S1",1963-02-06,412.1,NA
"S1",1963-02-07,412.1,NA
"S1",1963-02-08,412.1,NA
"S1",1963-02-09,412.1,NA
"S1",1963-02-10,412.1,NA
"S1",1963-02-11,412.1,NA
"S1",1963-02-12,412.1,NA
"S1",1963-02-13,412.1,NA
"S1",1963-02-14,412.11,NA
"S1",1963-02-15,412.11,NA
"S1",1963-02-16,412.11,NA
"S1",1963-02-17,412.11,NA
"S1",1963-02-18,412.11,NA
"S1",1963-02-19,412.11,NA
"S1",1963-02-20,412.11,NA
"S1",1963-02-21,412.12,NA
"S1",1963-02-22,412.12,NA
"S1",1963-02-23,412.12,NA
"S1",1963-02-24,412.12,NA
"S1",1963-02-25,412.12,NA
"S1",1963-02-26,412.12,NA
"S1",1963-02-27,412.12,NA
"S1",1963-02-28,412.13,NA
"S1",1963-03-01,412.13,NA
"S1",1963-03-02,412.13,NA
"S1",1963-03-03,412.13,NA
"S1",1963-03-04,412.13,NA
"S1",1963-03-05,412.13,NA
"S1",1963-03-06,412.14,NA
"S1",1963-03-07,412.14,NA
"S1",1963-03-08,412.14,NA
"S1",1963-03-09,412.14,NA
"S1",1963-03-10,412.14,NA
"S1",1963-03-11,412.14,NA
"S1",1963-03-12,412.14,NA
"S1",1963-03-13,412.14,NA
"S1",1963-03-14,412.14,NA
"S1",1963-03-15,412.15,NA
"S1",1963-03-16,412.15,NA
"S1",1963-03-17,412.15,NA
"S1",1963-03-18,412.15,NA
"S1",1963-03-19,412.15,NA
"S1",1963-03-20,412.15,NA
"S1",1963-03-21,412.15,NA
"S1",1963-03-22,412.16,NA
"S1",1963-03-23,412.16,NA
"S1",1963-03-24,412.16,NA
"S1",1963-03-25,412.16,NA
"S1",1963-03-26,412.16,NA
"S1",1963-03-27,412.16,NA
"S1",1963-03-28,412.16,NA
"S1",1963-03-29,412.16,"M"
"S1",1963-03-30,412.17,"M"
"S1",1963-03-31,412.17,"M"
"S1",1963-04-01,412.17,"M"
"S1",1963-04-02,412.17,"M"
"S1",1963-04-03,412.17,"M"
"S1",1963-04-04,412.17,"M"
"S1",1963-04-05,412.17,"M"
"S1",1963-04-06,412.17,"M"
"S1",1963-04-07,412.17,"M"
"S1",1963-04-08,412.18,"M"
"S1",1963-04-09,412.18,"M"
"S1",1963-04-10,412.18,"M"
"S1",1963-04-11,412.18,"M"
"S1",1963-04-12,412.18,"M"
"S1",1963-04-13,412.17,"M"
"S1",1963-04-14,412.16,"M"
"S1",1963-04-15,412.16,"M"
"S1",1963-04-16,412.16,"M"
"S1",1963-04-17,412.16,"M"
"S1",1963-04-18,412.16,"M"
"S1",1963-04-19,412.16,"M"
"S1",1963-04-20,412.15,"M"
"S1",1963-04-21,412.15,"M"
"S1",1963-04-22,412.14,"M"
"S1",1963-04-23,412.14,"M"
"S1",1963-04-24,412.13,"M"
"S1",1963-04-25,412.12,"M"
"S1",1963-04-26,412.12,"M"
"S1",1963-04-27,412.12,"M"
"S1",1963-04-28,412.12,"M"
"S1",1963-04-29,412.12,"M"
"S1",1963-04-30,412.12,"M"
"S1",1963-05-01,412.11,"M"
"S1",1963-05-02,412.1,"M"
"S1",1963-05-03,412.1,"M"
"S1",1963-05-04,412.1,"M"
"S1",1963-05-05,412.1,"M"
"S1",1963-05-06,412.09,"M"
"S1",1963-05-07,412.1,"M"
"S1",1963-05-08,412.1,"M"
"S1",1963-05-09,412.1,"M"
"S1",1963-05-10,412.1,"M"
"S1",1963-05-11,412.1,"M"
"S1",1963-05-12,412.09,"M"
"S1",1963-05-13,412.11,"M"
"S1",1963-05-14,412.11,"M"
"S1",1963-05-15,412.11,"M"
"S1",1963-05-16,412.08,"M"
"S1",1963-05-17,412.08,"M"
"S1",1963-05-18,412.08,"M"
"S1",1963-05-19,412.08,"M"
"S1",1963-05-20,412.08,"M"
"S1",1963-05-21,412.08,"M"
"S1",1963-05-22,412.08,"M"
"S1",1963-05-23,412.07,"M"
"S1",1963-05-24,412.07,"M"
"S1",1963-05-25,412.07,"M"
"S1",1963-05-26,412.06,"M"
"S1",1963-05-27,412.12,"M"
"S1",1963-05-28,412.12,"M"
"S1",1963-05-29,412.12,"M"
"S1",1963-05-30,412.12,"M"
"S1",1963-05-31,412.13,"M"
"S1",1963-06-01,412.13,"M"
"S1",1963-06-02,412.14,"M"
"S1",1963-06-03,412.13,"M"
"S1",1963-06-04,412.13,"M"
"S1",1963-06-05,412.12,"M"
"S1",1963-06-06,412.11,"M"
"S1",1963-06-07,412.11,"M"
"S1",1963-06-08,412.1,"M"
"S1",1963-06-09,412.13,"M"
"S1",1963-06-10,412.14,"M"
"S1",1963-06-11,412.14,"M"
"S1",1963-06-12,412.14,"M"
"S1",1963-06-13,412.13,"M"
"S1",1963-06-14,412.12,"M"
"S1",1963-06-15,412.11,"M"
"S1",1963-06-16,412.1,"M"
"S1",1963-06-17,412.09,"M"
"S1",1963-06-18,412.09,"M"
"S1",1963-06-19,412.09,"M"
"S1",1963-06-20,412.09,"M"
"S1",1963-06-21,412.08,"M"
"S1",1963-06-22,412.07,"M"
"S1",1963-06-23,412.07,"M"
"S1",1963-06-24,412.06,"M"
"S1",1963-06-25,412.12,"M"
"S1",1963-06-26,412.12,"M"
"S1",1963-06-27,412.11,"M"
"S1",1963-06-28,412.1,"M"
"S1",1963-06-29,412.1,"M"
"S1",1963-06-30,412.09,"M"
"S1",1963-07-01,412.1,"M"
"S1",1963-07-02,412.09,"M"
"S1",1963-07-03,412.09,"M"
"S1",1963-07-04,412.07,"M"
"S1",1963-07-05,412.07,"M"
"S1",1963-07-06,412.1,"M"
"S1",1963-07-07,412.1,"M"
"S1",1963-07-08,412.09,"M"
"S1",1963-07-09,412.08,"M"
"S1",1963-07-10,412.07,"M"
"S1",1963-07-11,412.07,"M"
"S1",1963-07-12,412.11,"M"
"S1",1963-07-13,412.1,"M"
"S1",1963-07-14,412.1,"M"
"S1",1963-07-15,412.09,"M"
"S1",1963-07-16,412.09,"M"
"S1",1963-07-17,412.09,"M"
"S1",1963-07-18,412.08,"M"
"S1",1963-07-19,412.08,"M"
"S1",1963-07-20,412.07,"M"
"S1",1963-07-21,412.07,"M"
"S1",1963-07-22,412.06,"M"
"S1",1963-07-23,412.05,"M"
"S1",1963-07-24,412.05,"M"
"S1",1963-07-25,412.04,"M"
"S1",1963-07-26,412.07,"M"
"S1",1963-07-27,412.13,"M"
"S1",1963-07-28,412.13,"M"
"S1",1963-07-29,412.12,"M"
"S1",1963-07-30,412.11,"M"
"S1",1963-07-31,412.11,"M"
"S1",1963-08-01,412.1,"M"
"S1",1963-08-02,412.1,"M"
"S1",1963-08-03,412.09,"M"
"S1",1963-08-04,412.08,"M"
"S1",1963-08-05,412.08,"M"
"S1",1963-08-06,412.07,"M"
"S1",1963-08-07,412.06,"M"
"S1",1963-08-08,412.05,"M"
"S1",1963-08-09,412.05,"M"
"S1",1963-08-10,412.05,"M"
"S1",1963-08-11,412.04,"M"
"S1",1963-08-12,412.04,"M"
